线路,站区,隧道名称,锚段,杆号,跨距,结构,公里标,拉出值,导高,行别,线路类型,GPS经度,GPS纬度,RFID,站区id
深圳地铁16号线,沙壆_燕子湖,,S112,S112-31,7.5,,33.8887,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S112,S112-32,6,,33.8962,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S112,S112-33,3,,33.9022,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-01,1.5,锚段关节,33.9052,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S112,S112-34,1.5,锚段关节,33.9067,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-02,1.5,锚段关节,33.9082,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S112,S112-35,3,锚段关节,33.9097,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-03,4.5,,33.9127,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-04,6,,33.9172,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-05,6,,33.9232,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-06,7.5,,33.9292,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-07,7.5,,33.9367,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-08,7.5,,33.9442,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-09,6,,33.9517,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-10,7.5,,33.9577,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-11,7.5,,33.9652,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-12,7.5,,33.9727,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-13,7.5,,33.9802,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-14,7.5,,33.9877,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-15,7.5,,33.9952,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-16,7.5,,34.0027,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-17,6,,34.0102,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-18,7.5,,34.0162,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-19,6,,34.0237,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-20,7.5,,34.0297,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-21,7.5,,34.0372,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-22,7.5,,34.0447,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-23,7.5,,34.0522,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-24,7.5,,34.0597,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-25,7.5,,34.0672,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-26,7.5,,34.0747,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-27,6,,34.0822,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-28,7.5,,34.0882,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-29,6,,34.0957,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-30,7.5,,34.1017,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-31,6,,34.1092,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-32,6,,34.1152,300,4040,上行,刚性,,,,
深圳地铁16号线,沙壆_燕子湖,,S113,S113-33,3,,34.1212,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-01,1.5,锚段关节,34.1242,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S113,S113-34,1.5,锚段关节,34.1257,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-02,1.5,锚段关节,34.1272,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S113,S113-35,3,锚段关节,34.1287,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-03,6,,34.1317,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-04,6,,34.1377,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-05,7.5,,34.1437,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-06,7.5,,34.1512,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-07,7.5,,34.1587,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-08,7.5,,34.1662,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-09,7.5,,34.1737,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-10,8,,34.1812,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-11,7,,34.1892,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-12,6,,34.1962,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-13,4,,34.2022,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-14,6,,34.2062,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-15,7,,34.2122,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-16,8,,34.2192,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-17,8,,34.2272,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-18,7,,34.2352,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-19,8,,34.2422,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-20,8,,34.2502,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-21,7,,34.2582,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-22,7.5,,34.2652,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-23,8,,34.2727,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-24,6.5,,34.2807,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-25,8,,34.2872,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-26,8,,34.2952,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-27,7.5,,34.3032,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-28,8,,34.3107,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-29,7.5,,34.3187,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-30,7,,34.3262,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-31,6,,34.3332,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-32,6,,34.3392,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-33,6,,34.3452,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-34,6,,34.3512,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-35,6,,34.3572,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-36,3,,34.3632,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S115,S115-01,1.5,锚段关节,34.3662,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-37,1.5,锚段关节,34.3677,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S115,S115-02,1.5,锚段关节,34.3692,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖站,,S114,S114-38,3,锚段关节,34.3707,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-03,6,,34.3737,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-04,6,,34.3797,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-05,6,,34.3857,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-06,6,,34.3917,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-07,6,,34.3977,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-08,6,,34.4037,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-09,6,,34.4097,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-10,6,,34.4157,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-11,6,,34.4217,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-12,6,,34.4277,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-13,6,,34.4337,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-14,6,,34.4397,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-15,6,,34.4457,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-16,6,,34.4517,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-17,6,,34.4577,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-18,6,,34.4637,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-19,6,,34.4697,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-20,6,,34.4757,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-21,6,,34.4817,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-22,6,,34.4877,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-23,6,,34.4937,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-24,6,,34.4997,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-25,7.5,,34.5057,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-26,7.5,,34.5132,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-27,7.5,,34.5207,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-28,7.5,,34.5282,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-29,7.5,,34.5357,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-30,6,,34.5432,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-31,6,,34.5492,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-32,7.5,,34.5552,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-33,6,,34.5627,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-34,6,,34.5687,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-35,3,,34.5747,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-01,1.5,锚段关节,34.5777,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-36,1.5,锚段关节,34.5792,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-02,1.5,锚段关节,34.5807,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S115,S115-37,3,锚段关节,34.5822,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-03,6,,34.5852,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-04,6,,34.5912,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-05,7.5,,34.5972,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-06,7.5,,34.6047,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-07,7.5,,34.6122,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-08,7.5,,34.6197,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-09,7.5,,34.6272,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-10,6,,34.6347,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-11,7.5,,34.6407,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-12,6,,34.6482,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-13,7.5,,34.6542,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-14,7.5,,34.6617,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-15,7.5,,34.6692,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-16,7.5,,34.6767,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-17,7.5,,34.6842,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-18,7.5,,34.6917,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-19,7.5,,34.6992,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-20,7.5,,34.7067,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-21,7.5,,34.7142,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-22,7.5,,34.7217,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-23,7.5,,34.7292,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-24,7.5,,34.7367,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-25,7.5,,34.7442,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-26,7.5,,34.7517,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-27,7.5,,34.7592,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-28,7.5,,34.7667,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-29,7.5,,34.7742,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-30,6,,34.7817,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-31,7.5,,34.7877,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-32,6,,34.7952,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-33,6,,34.8012,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-34,6,,34.8072,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-35,6,,34.8132,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-36,3,,34.8192,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-01,1.5,锚段关节,34.8222,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-37,1.5,锚段关节,34.8237,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-02,1.5,锚段关节,34.8252,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S116,S116-38,3,锚段关节,34.8267,300,4040,上行,刚性,,,2024051716758A0110300089,
深圳地铁16号线,燕子湖_石井,,S117,S117-03,6,,34.8297,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-04,6,,34.8357,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-05,6,,34.8417,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-06,6,,34.8477,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-07,6,,34.8537,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-08,6,,34.8597,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-09,7.5,,34.8657,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-10,7.5,,34.8732,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-11,6,,34.8807,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-12,7.5,,34.8867,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-13,7.5,,34.8942,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-14,7.5,,34.9017,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-15,7.5,,34.9092,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-16,7.5,,34.9167,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-17,7.5,,34.9242,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-18,7.5,,34.9317,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-19,6,,34.9392,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-20,7.5,,34.9452,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-21,6,,34.9527,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-22,7.5,,34.9587,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-23,7.5,,34.9662,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-24,7.5,,34.9737,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-25,7.5,,34.9812,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-26,7.5,,34.9887,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-27,7.5,,34.9962,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-28,7.5,,35.0037,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-29,6,,35.0112,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-30,7.5,,35.0172,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-31,6,,35.0247,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-32,7.5,,35.0307,300,4040,上行,刚性,,,,
深圳地铁16号线,燕子湖_石井,,S117,S117-33,7.5,,35.0382,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S117,S117-34,6,,35.0457,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S117,S117-35,3,,35.0517,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-01,1.5,锚段关节,35.0547,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S117,S117-36,1.5,锚段关节,35.0562,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-02,1.5,锚段关节,35.0577,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S117,S117-37,3,锚段关节,35.0592,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-03,6,,35.0622,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-04,6.4,,35.0682,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-05,5.6,,35.0746,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-06,6,,35.0802,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-07,7.5,,35.0862,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-08,7.5,,35.0937,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-09,6.9,,35.1012,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-10,6.6,,35.1081,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-11,8,,35.1147,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-12,8,,35.1227,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-13,7,,35.1307,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-14,8,,35.1377,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-15,8,,35.1457,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-16,7.5,,35.1537,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-17,6,,35.1612,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-18,4,,35.1672,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-19,6,,35.1712,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-20,7,,35.1772,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-21,8,,35.1842,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-22,8,,35.1922,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-23,8,,35.2002,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-24,8,,35.2082,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-25,8,,35.2162,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-26,7.5,,35.2242,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-27,6,,35.2317,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-28,7.5,,35.2377,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-29,6,,35.2452,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-30,7.5,,35.2512,300,4040,上行,刚性,,,,
深圳地铁16号线,石井站,,S118,S118-31,7.5,,35.2587,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S118,S118-32,6,,35.2662,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S118,S118-33,3,,35.2722,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-01,1.5,锚段关节,35.2752,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S118,S118-34,1.5,锚段关节,35.2767,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-02,1.5,锚段关节,35.2782,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S118,S118-35,3,锚段关节,35.2797,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-03,6,,35.2827,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-04,6,,35.2887,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-05,6,,35.2947,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-06,6,,35.3007,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-07,6,,35.3067,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-08,6,,35.3127,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-09,6,,35.3187,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-10,6,,35.3247,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-11,6,,35.3307,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-12,6,,35.3367,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-13,6,,35.3427,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-14,6,,35.3487,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-15,6,,35.3547,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-16,6,,35.3607,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-17,6,,35.3667,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-18,6,,35.3727,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-19,6,,35.3787,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-20,6,,35.3847,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-21,6,,35.3907,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-22,6,,35.3967,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-23,6,,35.4027,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-24,6,,35.4087,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-25,6,,35.4147,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-26,6,,35.4207,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-27,6,,35.4267,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-28,6,,35.4327,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-29,6,,35.4387,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-30,6,,35.4447,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-31,6,,35.4507,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-32,6,,35.4567,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-33,6,,35.4627,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-34,3,,35.4687,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S120,S120-01,1.5,锚段关节,35.4717,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-35,1.5,锚段关节,35.4732,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S120,S120-02,1.5,锚段关节,35.4747,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S119,S119-36,3,锚段关节,35.4762,300,4040,上行,刚性,,,,
深圳地铁16号线,石井_技术大学,,S120,S120-03,6,,35.4792,300,4040,上行,刚性,,,,
